"","Year","Datetime","Stage","Stadium","City","Home_Team_Name","Home_Team_Goals","Away_Team_Goals","Away_Team_Name","Win_conditions","Attendance","H_time_Home_Goals","H_time_Away_Goals","Referee","Assistant_1","Assistant_2","RoundID","MatchID","Home_Team_Initials","Away_Team_Initials","Winner","Winner_Goals"
"315",1982,"16 Jun 1982 - 17:15","Group 2","El Molinon","Gijon","Germany FR",1,2,"Algeria",NA,42000,0,0,"LABO REVOREDO Enrique (PER)","ARISTIZABAL MURCIA Gilberto (COL)","CASARIN Paolo (ITA)",293,741,"GER","ALG","ALG",2
"316",1982,"16 Jun 1982 - 17:15","Group 4","San Mames","Bilbao","England",3,1,"France",NA,44172,1,1,"GARRIDO Antonio (POR)","CASTRO Gaston (CHI)","COELHO Arnaldo (BRA)",293,878,"ENG","FRA","ENG",3
"317",1982,"16 Jun 1982 - 21:00","Group 5","Luis Casanova","Valencia","Spain",1,1,"Honduras",NA,49562,0,1,"ITHURRALDE Arturo Andres (ARG)","DOCZEEV Bogdan (BUL)","BARRANCOS Luis (BOL)",293,901,"ESP","HON","Tie",1
"318",1982,"17 Jun 1982 - 17:15","Group 2","Carlos Tartiere","Oviedo","Chile",0,1,"Austria",NA,22500,0,1,"CARDELLINO DE SAN VICENTE Juan (URU)","CASARIN Paolo (ITA)","ARISTIZABAL MURCIA Gilberto (COL)",293,764,"CHI","AUT","AUT",1
"319",1982,"17 Jun 1982 - 17:45","Group 4","Jose Zorrilla","Valladolid","Czechoslovakia",1,1,"Kuwait",NA,25000,1,0,"DWOMOH Benjamin (GHA)","MENDEZ MOLINA Romulo (GUA)","VALENTINE Robert (SCO)",293,1012,"CZE","KUW","Tie",1
"320",1982,"17 Jun 1982 - 21:00","Group 5","La Romareda","Zaragoza","Yugoslavia",0,0,"Northern Ireland",NA,25000,0,0,"FREDRIKSSON Erik (SWE)","GALLER Bruno (SUI)","PALOTAI Karoly (HUN)",293,1044,"SRB","NIR","Tie",0
"321",1982,"18 Jun 1982 - 17:15","Group 1","Estadio Municipal de Bala�dos","Vigo","Italy",1,1,"Peru",NA,25000,1,0,"ESCHWEILER Walter (GER)","RUBIO VAZQUEZ Mario (MEX)","KLEIN Abraham (ISR)",293,994,"ITA","PER","Tie",1
"322",1982,"18 Jun 1982 - 21:00","Group 3","Jose Rico Perez","Alicante","Argentina",4,1,"Hungary",NA,32093,2,0,"LACARNE Belaid (ALG)","VAUTROT Michel (FRA)","RAINEA Nicolae (ROU)",293,752,"ARG","HUN","ARG",4
"323",1982,"18 Jun 1982 - 21:00","Group 6","Benito Villamarin","Seville","Brazil",4,1,"Scotland",NA,47379,1,1,"SILES Jesus Paulino (CRC)","CHAN Thomson Tam Sun (HKG)","PROKOP Adolf (GER)",293,790,"BRA","SCO","BRA",4
"324",1982,"19 Jun 1982 - 19:15","Group 1","Riazor","La Coru�A","Poland",0,0,"Cameroon",NA,19000,0,0,"PONNET Alexis (BEL)","ESCHWEILER Walter (GER)","RUBIO VAZQUEZ Mario (MEX)",293,834,"POL","CMR","Tie",0
"325",1982,"19 Jun 1982 - 21:00","Group 3","Nuevo Estadio","Elche","Belgium",1,0,"El Salvador",NA,15000,1,0,"MOFFATT Malcolm (NIR)","CASTRO Gaston (CHI)","JARGUZ Alojzy (POL)",293,774,"BEL","SLV","BEL",1
"326",1982,"19 Jun 1982 - 21:00","Group 6","La Rosaleda","Malaga","Soviet Union",3,0,"New Zealand",NA,19000,1,0,"EL GHOUL Yusef Mohamed (LBY)","SORIANO ALADREN Emilio (ESP)","WHITE Clive (ENG)",293,1054,"RUS","NZL","RUS",3
"327",1982,"20 Jun 1982 - 17:15","Group 2","El Molinon","Gijon","Germany FR",4,1,"Chile",NA,42000,1,0,"GALLER Bruno (SUI)","CHRISTOV Vojtech (CZE)","BOSKOVIC Tony (AUS)",293,813,"GER","CHI","GER",4
"328",1982,"20 Jun 1982 - 17:15","Group 4","San Mames","Bilbao","England",2,0,"Czechoslovakia",NA,41123,0,0,"CORVER Charles (NED)","DOCZEEV Bogdan (BUL)","ARISTIZABAL MURCIA Gilberto (COL)",293,889,"ENG","CZE","ENG",2
"329",1982,"20 Jun 1982 - 21:00","Group 5","Luis Casanova","Valencia","Spain",2,1,"Yugoslavia",NA,48000,1,1,"LUND-SORENSEN Henning (DEN)","GARRIDO Antonio (POR)","ITHURRALDE Arturo Andres (ARG)",293,903,"ESP","SRB","ESP",2
"330",1982,"21 Jun 1982 - 17:15","Group 2","Carlos Tartiere","Oviedo","Algeria",0,2,"Austria",NA,22000,0,0,"BOSKOVIC Tony (AUS)","CHRISTOV Vojtech (CZE)","AL DOY Ebrahim (BHR)",293,739,"ALG","AUT","AUT",2
"331",1982,"21 Jun 1982 - 17:15","Group 4","Jose Zorrilla","Valladolid","France",4,1,"Kuwait",NA,30043,2,0,"STUPAR Miroslav (RUS)","FREDRIKSSON Erik (SWE)","MATOVINOVIC Damir (CRO)",293,919,"FRA","KUW","FRA",4
"332",1982,"21 Jun 1982 - 21:00","Group 5","La Romareda","Zaragoza","Honduras",1,1,"Northern Ireland",NA,15000,0,1,"CHAN Thomson Tam Sun (HKG)","LABO REVOREDO Enrique (PER)","CASARIN Paolo (ITA)",293,959,"HON","NIR","Tie",1
"333",1982,"22 Jun 1982 - 17:15","Group 1","Riazor","La Coru�A","Poland",5,1,"Peru",NA,25000,0,0,"RUBIO VAZQUEZ Mario (MEX)","SORIANO ALADREN Emilio (ESP)","SANCHEZ ARMINIO Victoriano (ESP)",293,1055,"POL","PER","POL",5
"334",1982,"22 Jun 1982 - 21:00","Group 3","Nuevo Estadio","Elche","Belgium",1,1,"Hungary",NA,37000,0,1,"WHITE Clive (ENG)","ESCHWEILER Walter (GER)","LACARNE Belaid (ALG)",293,779,"BEL","HUN","Tie",1
"335",1982,"22 Jun 1982 - 21:00","Group 6","La Rosaleda","Malaga","Soviet Union",2,2,"Scotland",NA,45000,0,1,"RAINEA Nicolae (ROU)","JARGUZ Alojzy (POL)","PONNET Alexis (BEL)",293,1071,"RUS","SCO","Tie",2
"336",1982,"23 Jun 1982 - 17:15","Group 1","Estadio Municipal de Bala�dos","Vigo","Italy",1,1,"Cameroon",NA,20000,0,0,"DOCZEEV Bogdan (BUL)","SORIANO ALADREN Emilio (ESP)","SANCHEZ ARMINIO Victoriano (ESP)",293,828,"ITA","CMR","Tie",1
"337",1982,"23 Jun 1982 - 21:00","Group 3","Jose Rico Perez","Alicante","Argentina",2,0,"El Salvador",NA,32500,1,0,"BARRANCOS Luis (BOL)","LAMO CASTILLO Augusto (ESP)","LACARNE Belaid (ALG)",293,751,"ARG","SLV","ARG",2
"338",1982,"23 Jun 1982 - 21:00","Group 6","Benito Villamarin","Seville","Brazil",4,0,"New Zealand",NA,43000,2,0,"MATOVINOVIC Damir (CRO)","KLEIN Abraham (ISR)","CORVER Charles (NED)",293,789,"BRA","NZL","BRA",4
"339",1982,"24 Jun 1982 - 17:15","Group 2","Carlos Tartiere","Oviedo","Algeria",3,2,"Chile",NA,16000,3,0,"MENDEZ MOLINA Romulo (GUA)","FREDRIKSSON Erik (SWE)","COELHO Arnaldo (BRA)",293,740,"ALG","CHI","ALG",3
"340",1982,"24 Jun 1982 - 17:15","Group 4","Jose Zorrilla","Valladolid","France",1,1,"Czechoslovakia",NA,28000,0,0,"CASARIN Paolo (ITA)","DWOMOH Benjamin (GHA)","PALOTAI Karoly (HUN)",293,922,"FRA","CZE","Tie",1
"341",1982,"24 Jun 1982 - 21:00","Group 5","La Romareda","Zaragoza","Honduras",0,1,"Yugoslavia",NA,25000,0,0,"CASTRO Gaston (CHI)","SILES Jesus Paulino (CRC)","ITHURRALDE Arturo Andres (ARG)",293,962,"HON","SRB","SRB",1
"342",1982,"25 Jun 1982 - 17:15","Group 2","El Molinon","Gijon","Germany FR",1,0,"Austria",NA,41000,1,0,"VALENTINE Robert (SCO)","AL DOY Ebrahim (BHR)","COELHO Arnaldo (BRA)",293,770,"GER","AUT","GER",1
"343",1982,"25 Jun 1982 - 17:15","Group 4","San Mames","Bilbao","England",1,0,"Kuwait",NA,39700,1,0,"ARISTIZABAL MURCIA Gilberto (COL)","LUND-SORENSEN Henning (DEN)","GARCIA CARRION Jose L. (ESP)",293,882,"ENG","KUW","ENG",1
"344",1982,"25 Jun 1982 - 21:00","Group 5","Luis Casanova","Valencia","Northern Ireland",1,0,"Spain",NA,49562,0,0,"ORTIZ Hector (PAR)","LABO REVOREDO Enrique (PER)","PONNET Alexis (BEL)",293,902,"NIR","ESP","NIR",1
"345",1982,"28 Jun 1982 - 17:15","Group 4","Vicente Calderon","Madrid","Austria",0,1,"France",NA,37000,0,1,"PALOTAI Karoly (HUN)","CHRISTOV Vojtech (CZE)","MATOVINOVIC Damir (CRO)",294,767,"AUT","FRA","FRA",1
"346",1982,"28 Jun 1982 - 21:00","Group 1","Camp Nou","Barcelona","Poland",3,0,"Belgium",NA,65000,2,0,"SILES Jesus Paulino (CRC)","LABO REVOREDO Enrique (PER)","CASTRO Gaston (CHI)",294,782,"POL","BEL","POL",3
"347",1982,"29 Jun 1982 - 17:15","Group 3","Sarria","Barcelona","Italy",2,1,"Argentina",NA,43000,0,0,"RAINEA Nicolae (ROU)","GALLER Bruno (SUI)","LACARNE Belaid (ALG)",294,753,"ITA","ARG","ITA",2
"348",1982,"29 Jun 1982 - 21:00","Group 2","Santiago Bernabeu","Madrid","Germany FR",0,0,"England",NA,75000,0,0,"COELHO Arnaldo (BRA)","ORTIZ Hector (PAR)","MENDEZ MOLINA Romulo (GUA)",294,879,"GER","ENG","Tie",0
"349",1982,"01 Jul 1982 - 17:15","Group 4","Vicente Calderon","Madrid","Austria",2,2,"Northern Ireland",NA,20000,0,1,"PROKOP Adolf (GER)","FREDRIKSSON Erik (SWE)","ESCHWEILER Walter (GER)",294,771,"AUT","NIR","Tie",2
"350",1982,"01 Jul 1982 - 21:00","Group 1","Camp Nou","Barcelona","Belgium",0,1,"Soviet Union",NA,45000,0,0,"VAUTROT Michel (FRA)","CORVER Charles (NED)","GARRIDO Antonio (POR)",294,783,"BEL","RUS","RUS",1
"351",1982,"02 Jul 1982 - 17:15","Group 3","Sarria","Barcelona","Argentina",1,3,"Brazil",NA,44000,0,1,"RUBIO VAZQUEZ Mario (MEX)","ARISTIZABAL MURCIA Gilberto (COL)","CASTRO Gaston (CHI)",294,750,"ARG","BRA","BRA",3
"352",1982,"02 Jul 1982 - 21:00","Group 2","Santiago Bernabeu","Madrid","Germany FR",2,1,"Spain",NA,90089,0,0,"CASARIN Paolo (ITA)","WOEHRER Franz (AUT)","PALOTAI Karoly (HUN)",294,900,"GER","ESP","GER",2
"353",1982,"04 Jul 1982 - 17:15","Group 4","Vicente Calderon","Madrid","France",4,1,"Northern Ireland",NA,37000,1,0,"JARGUZ Alojzy (POL)","RAINEA Nicolae (ROU)","EL GHOUL Yusef Mohamed (LBY)",294,920,"FRA","NIR","FRA",4
"354",1982,"04 Jul 1982 - 21:00","Group 1","Camp Nou","Barcelona","Poland",0,0,"Soviet Union",NA,65000,0,0,"VALENTINE Robert (SCO)","LUND-SORENSEN Henning (DEN)","WHITE Clive (ENG)",294,1058,"POL","RUS","Tie",0
"355",1982,"05 Jul 1982 - 17:15","Group 3","Sarria","Barcelona","Italy",3,2,"Brazil",NA,44000,2,1,"KLEIN Abraham (ISR)","CHAN Thomson Tam Sun (HKG)","DOCZEEV Bogdan (BUL)",294,788,"ITA","BRA","ITA",3
"356",1982,"05 Jul 1982 - 21:00","Group 2","Santiago Bernabeu","Madrid","Spain",0,0,"England",NA,75000,0,0,"PONNET Alexis (BEL)","VAUTROT Michel (FRA)","LACARNE Belaid (ALG)",294,877,"ESP","ENG","Tie",0
"357",1982,"08 Jul 1982 - 17:15","Semi-finals","Camp Nou","Barcelona","Poland",0,2,"Italy",NA,50000,0,1,"CARDELLINO DE SAN VICENTE Juan (URU)","SOCHA David (USA)","ARISTIZABAL MURCIA Gilberto (COL)",295,996,"POL","ITA","ITA",2
"358",1982,"08 Jul 1982 - 21:00","Semi-finals","Ramon Sanchez Pizjuan","Seville","Germany FR",5,4,"France","win on penalties (5 - 4)",70000,0,0,"CORVER Charles (NED)","GALLER Bruno (SUI)","VALENTINE Robert (SCO)",295,914,"GER","FRA","GER",5
"359",1982,"10 Jul 1982 - 20:00","Match for third place","Jose Rico Perez","Alicante","Poland",3,2,"France",NA,28000,2,1,"GARRIDO Antonio (POR)","RUBIO VAZQUEZ Mario (MEX)","LACARNE Belaid (ALG)",676,921,"POL","FRA","POL",3
"360",1982,"11 Jul 1982 - 20:00","Final","Santiago Bernabeu","Madrid","Italy",3,1,"Germany FR",NA,90000,0,0,"COELHO Arnaldo (BRA)","KLEIN Abraham (ISR)","CHRISTOV Vojtech (CZE)",3475,923,"ITA","GER","ITA",3
"361",1986,"31 May 1986 - 12:00","Group A","Estadio Azteca","Mexico City","Bulgaria",1,1,"Italy",NA,96000,0,1,"FREDRIKSSON Erik (SWE)","CODESAL MENDEZ Edgardo (MEX)","ROTH Volker (GER)",308,459,"BUL","ITA","Tie",1
"362",1986,"01 Jun 1986 - 16:00","Group C","Nou Camp - Estadio Le�n","Leon","Canada",0,1,"France",NA,65500,0,0,"SILVA ARCE Hernan (CHI)","MENDEZ MOLINA Romulo (GUA)","ULLOA MORERA Berny (CRC)",308,468,"CAN","FRA","FRA",1
"363",1986,"01 Jun 1986 - 12:00","Group D","Jalisco","Guadalajara","Spain",0,1,"Brazil",NA,35748,0,0,"BAMBRIDGE Christopher (AUS)","SOCHA David (USA)","KEIZER Jan (NED)",308,439,"ESP","BRA","BRA",1
"364",1986,"02 Jun 1986 - 12:00","Group C","Estadio Irapuato","Irapuato","Soviet Union",6,0,"Hungary",NA,16500,3,0,"AGNOLIN Luigi (ITA)","COURTNEY George (ENG)","BRUMMEIER Horst (AUT)",308,610,"RUS","HUN","RUS",6
"365",1986,"02 Jun 1986 - 12:00","Group A","Estadio Ol�mpico Universitario","Mexico City","Argentina",3,1,"Korea Republic",NA,60000,2,0,"SANCHEZ ARMINIO Victoriano (ESP)","GONZALEZ ROA Gabriel (PAR)","DIAZ PALACIO Jesus (COL)",308,395,"ARG","KOR","ARG",3
"366",1986,"02 Jun 1986 - 16:00","Group F","Estadio Universitario","Monterrey","Morocco",0,0,"Poland",NA,19900,0,0,"MARTINEZ BAZAN Jose Luis (URU)","QUINIOU Joel (FRA)","TRAORE Idrissa (MLI)",308,674,"MAR","POL","Tie",0
"367",1986,"03 Jun 1986 - 12:00","Group D","Tres de Marzo","Guadalajara","Algeria",1,1,"Northern Ireland",NA,22000,0,1,"BUTENKO Valeri (RUS)","DAINA Andre (SUI)","PETROVIC Zoran (SRB)",308,379,"ALG","NIR","Tie",1
"368",1986,"03 Jun 1986 - 12:00","Group B","Estadio Azteca","Mexico City","Belgium",1,2,"Mexico",NA,110000,1,2,"ESPOSITO Carlos (ARG)","SILVA VALENTE Carlos Alberto (POR)","MENDEZ MOLINA Romulo (GUA)",308,428,"BEL","MEX","MEX",2
"369",1986,"03 Jun 1986 - 16:00","Group F","Tecnologico","Monterrey","Portugal",1,0,"England",NA,23000,0,0,"ROTH Volker (GER)","DOCZEEV Bogdan (BUL)","AL SHARIF Jamal (SYR)",308,538,"POR","ENG","POR",1
"370",1986,"04 Jun 1986 - 12:00","Group B","Bombonera - Estadio Nemesio Diez","Toluca","Paraguay",1,0,"Iraq",NA,24000,1,0,"PICON-ACKONG Edwin (MRI)","ULLOA MORERA Berny (CRC)","SOCHA David (USA)",308,628,"PAR","IRQ","PAR",1
"371",1986,"04 Jun 1986 - 16:00","Group E","Neza","Nezahualcoyotl","Scotland",0,1,"Denmark",NA,18000,0,0,"NEMETH Lajos (HUN)","KIRSCHEN Siegfried (GER)","AL SHANAR Fallaj Khuzam (KSA)",308,517,"SCO","DEN","DEN",1
"372",1986,"04 Jun 1986 - 12:00","Group E","Estadio Corregidora","Queretaro","Uruguay",1,1,"Germany FR",NA,30500,1,0,"CHRISTOV Vojtech (CZE)","SILVA ARCE Hernan (CHI)","SILVA VALENTE Carlos Alberto (POR)",308,585,"URU","GER","Tie",1
"373",1986,"05 Jun 1986 - 12:00","Group A","Cuauhtemoc","Puebla","Italy",1,1,"Argentina",NA,32000,1,1,"KEIZER Jan (NED)","MARQUEZ RAMIREZ Antonio (MEX)","SNODDY Alan (NIR)",308,394,"ITA","ARG","Tie",1
"374",1986,"05 Jun 1986 - 12:00","Group C","Nou Camp - Estadio Le�n","Leon","France",1,1,"Soviet Union",NA,36540,0,0,"ARPPI FILHO Romualdo (BRA)","SANCHEZ ARMINIO Victoriano (ESP)","TAKADA Shizuo (JPN)",308,571,"FRA","RUS","Tie",1
"375",1986,"05 Jun 1986 - 16:00","Group A","Estadio Ol�mpico Universitario","Mexico City","Korea Republic",1,1,"Bulgaria",NA,45000,0,1,"AL SHANAR Fallaj Khuzam (KSA)","IGNA Ioan (ROU)","BUTENKO Valeri (RUS)",308,460,"KOR","BUL","Tie",1
"376",1986,"06 Jun 1986 - 12:00","Group C","Estadio Irapuato","Irapuato","Hungary",2,0,"Canada",NA,13800,1,0,"AL SHARIF Jamal (SYR)","PETROVIC Zoran (SRB)","BAMBRIDGE Christopher (AUS)",308,475,"HUN","CAN","HUN",2
"377",1986,"06 Jun 1986 - 12:00","Group D","Jalisco","Guadalajara","Brazil",1,0,"Algeria",NA,48000,0,0,"MENDEZ MOLINA Romulo (GUA)","MARTINEZ BAZAN Jose Luis (URU)","QUINIOU Joel (FRA)",308,377,"BRA","ALG","BRA",1
"378",1986,"06 Jun 1986 - 16:00","Group F","Tecnologico","Monterrey","England",0,0,"Morocco",NA,20200,0,0,"GONZALEZ ROA Gabriel (PAR)","ESPOSITO Carlos (ARG)","KIRSCHEN Siegfried (GER)",308,533,"ENG","MAR","Tie",0
"379",1986,"07 Jun 1986 - 12:00","Group D","Tres de Marzo","Guadalajara","Northern Ireland",1,2,"Spain",NA,28000,0,2,"BRUMMEIER Horst (AUT)","AGNOLIN Luigi (ITA)","NEMETH Lajos (HUN)",308,551,"NIR","ESP","ESP",2
"380",1986,"07 Jun 1986 - 12:00","Group B","Estadio Azteca","Mexico City","Mexico",1,1,"Paraguay",NA,114600,1,0,"COURTNEY George (ENG)","FREDRIKSSON Erik (SWE)","IGNA Ioan (ROU)",308,680,"MEX","PAR","Tie",1
"381",1986,"07 Jun 1986 - 16:00","Group F","Estadio Universitario","Monterrey","Poland",1,0,"Portugal",NA,19915,0,0,"BENNACEUR Ali (TUN)","PICON-ACKONG Edwin (MRI)","TAKADA Shizuo (JPN)",308,701,"POL","POR","POL",1
"382",1986,"08 Jun 1986 - 12:00","Group B","Bombonera - Estadio Nemesio Diez","Toluca","Iraq",1,2,"Belgium",NA,20000,0,2,"DIAZ PALACIO Jesus (COL)","CHRISTOV Vojtech (CZE)","SANCHEZ ARMINIO Victoriano (ESP)",308,427,"IRQ","BEL","BEL",2
"383",1986,"08 Jun 1986 - 16:00","Group E","Neza","Nezahualcoyotl","Denmark",6,1,"Uruguay",NA,26500,2,1,"MARQUEZ RAMIREZ Antonio (MEX)","KEIZER Jan (NED)","ARPPI FILHO Romualdo (BRA)",308,522,"DEN","URU","DEN",6
"384",1986,"08 Jun 1986 - 12:00","Group E","Estadio Corregidora","Queretaro","Germany FR",2,1,"Scotland",NA,30000,1,1,"IGNA Ioan (ROU)","DOCZEEV Bogdan (BUL)","SNODDY Alan (NIR)",308,580,"GER","SCO","GER",2
"385",1986,"09 Jun 1986 - 12:00","Group C","Nou Camp - Estadio Le�n","Leon","Hungary",0,3,"France",NA,31420,0,1,"SILVA VALENTE Carlos Alberto (POR)","PONNET Alexis (BEL)","DAINA Andre (SUI)",308,567,"HUN","FRA","FRA",3
"386",1986,"09 Jun 1986 - 12:00","Group C","Estadio Irapuato","Irapuato","Soviet Union",2,0,"Canada",NA,14200,0,0,"TRAORE Idrissa (MLI)","AL SHANAR Fallaj Khuzam (KSA)","GONZALEZ ROA Gabriel (PAR)",308,476,"RUS","CAN","RUS",2
"387",1986,"10 Jun 1986 - 12:00","Group A","Cuauhtemoc","Puebla","Korea Republic",2,3,"Italy",NA,20000,0,1,"SOCHA David (USA)","URREA Joaquin (MEX)","AL SHARIF Jamal (SYR)",308,643,"KOR","ITA","ITA",3
"388",1986,"10 Jun 1986 - 12:00","Group A","Estadio Ol�mpico Universitario","Mexico City","Argentina",2,0,"Bulgaria",NA,65000,1,0,"ULLOA MORERA Berny (CRC)","ARPPI FILHO Romualdo (BRA)","MARTINEZ BAZAN Jose Luis (URU)",308,389,"ARG","BUL","ARG",2
"389",1986,"11 Jun 1986 - 12:00","Group B","Bombonera - Estadio Nemesio Diez","Toluca","Paraguay",2,2,"Belgium",NA,16000,0,1,"DOCZEEV Bogdan (BUL)","BENNACEUR Ali (TUN)","SILVA ARCE Hernan (CHI)",308,429,"PAR","BEL","Tie",2
"390",1986,"11 Jun 1986 - 12:00","Group B","Estadio Azteca","Mexico City","Iraq",0,1,"Mexico",NA,103763,0,0,"PETROVIC Zoran (SRB)","NEMETH Lajos (HUN)","AGNOLIN Luigi (ITA)",308,627,"IRQ","MEX","MEX",1
"391",1986,"11 Jun 1986 - 16:00","Group F","Tres de Marzo","Guadalajara","Portugal",1,3,"Morocco",NA,28000,0,2,"SNODDY Alan (NIR)","BUTENKO Valeri (RUS)","ROTH Volker (GER)",308,675,"POR","MAR","MAR",3
"392",1986,"11 Jun 1986 - 16:00","Group F","Tecnologico","Monterrey","England",3,0,"Poland",NA,22700,3,0,"DAINA Andre (SUI)","BRUMMEIER Horst (AUT)","CHRISTOV Vojtech (CZE)",308,537,"ENG","POL","ENG",3
"393",1986,"12 Jun 1986 - 12:00","Group D","Jalisco","Guadalajara","Northern Ireland",0,3,"Brazil",NA,51000,0,2,"KIRSCHEN Siegfried (GER)","TRAORE Idrissa (MLI)","COURTNEY George (ENG)",308,441,"NIR","BRA","BRA",3
"394",1986,"12 Jun 1986 - 12:00","Group D","Tecnologico","Monterrey","Algeria",0,3,"Spain",NA,23980,0,1,"TAKADA Shizuo (JPN)","PICON-ACKONG Edwin (MRI)","ESPOSITO Carlos (ARG)",308,378,"ALG","ESP","ESP",3
"395",1986,"13 Jun 1986 - 12:00","Group E","Neza","Nezahualcoyotl","Scotland",0,0,"Uruguay",NA,20000,0,0,"QUINIOU Joel (FRA)","DIAZ PALACIO Jesus (COL)","BENNACEUR Ali (TUN)",308,712,"SCO","URU","Tie",0
"396",1986,"13 Jun 1986 - 12:00","Group E","Estadio Corregidora","Queretaro","Denmark",2,0,"Germany FR",NA,36000,1,0,"PONNET Alexis (BEL)","BAMBRIDGE Christopher (AUS)","FREDRIKSSON Erik (SWE)",308,512,"DEN","GER","DEN",2
"397",1986,"15 Jun 1986 - 16:00","Round of 16","Nou Camp - Estadio Le�n","Leon","Soviet Union",3,4,"Belgium","Belgium win after extra time",32277,0,0,"FREDRIKSSON Erik (SWE)","SANCHEZ ARMINIO Victoriano (ESP)","SOCHA David (USA)",309,432,"RUS","BEL","BEL",4
"398",1986,"15 Jun 1986 - 12:00","Round of 16","Estadio Azteca","Mexico City","Mexico",2,0,"Bulgaria",NA,114580,1,0,"ARPPI FILHO Romualdo (BRA)","MENDEZ MOLINA Romulo (GUA)","IGNA Ioan (ROU)",309,463,"MEX","BUL","MEX",2
"399",1986,"16 Jun 1986 - 16:00","Round of 16","Cuauhtemoc","Puebla","Argentina",1,0,"Uruguay",NA,26000,1,0,"AGNOLIN Luigi (ITA)","COURTNEY George (ENG)","SILVA VALENTE Carlos Alberto (POR)",309,398,"ARG","URU","ARG",1
"400",1986,"16 Jun 1986 - 12:00","Round of 16","Jalisco","Guadalajara","Brazil",4,0,"Poland",NA,45000,1,0,"ROTH Volker (GER)","MARQUEZ RAMIREZ Antonio (MEX)","SNODDY Alan (NIR)",309,444,"BRA","POL","BRA",4
"401",1986,"17 Jun 1986 - 12:00","Round of 16","Estadio Ol�mpico Universitario","Mexico City","Italy",0,2,"France",NA,70000,0,1,"ESPOSITO Carlos (ARG)","MARTINEZ BAZAN Jose Luis (URU)","DIAZ PALACIO Jesus (COL)",309,568,"ITA","FRA","FRA",2
"402",1986,"17 Jun 1986 - 16:00","Round of 16","Estadio Universitario","Monterrey","Morocco",0,1,"Germany FR",NA,19800,0,0,"PETROVIC Zoran (SRB)","NEMETH Lajos (HUN)","BRUMMEIER Horst (AUT)",309,574,"MAR","GER","GER",1
"403",1986,"18 Jun 1986 - 12:00","Round of 16","Estadio Azteca","Mexico City","England",3,0,"Paraguay",NA,98728,1,0,"AL SHARIF Jamal (SYR)","PONNET Alexis (BEL)","AL SHANAR Fallaj Khuzam (KSA)",309,536,"ENG","PAR","ENG",3
"404",1986,"18 Jun 1986 - 16:00","Round of 16","Estadio Corregidora","Queretaro","Denmark",1,5,"Spain",NA,38500,1,1,"KEIZER Jan (NED)","BENNACEUR Ali (TUN)","DOCZEEV Bogdan (BUL)",309,511,"DEN","ESP","ESP",5
"405",1986,"21 Jun 1986 - 12:00","Quarter-finals","Jalisco","Guadalajara","Brazil",3,4,"France","France win on penalties (3 - 4)",65000,0,0,"IGNA Ioan (ROU)","NEMETH Lajos (HUN)","CHRISTOV Vojtech (CZE)",714,440,"BRA","FRA","FRA",4
"406",1986,"21 Jun 1986 - 16:00","Quarter-finals","Estadio Universitario","Monterrey","Germany FR",4,1,"Mexico","Germany FR win on penalties (4 - 1)",41700,0,0,"DIAZ PALACIO Jesus (COL)","BAMBRIDGE Christopher (AUS)","SNODDY Alan (NIR)",714,575,"GER","MEX","GER",4
"407",1986,"22 Jun 1986 - 16:00","Quarter-finals","Cuauhtemoc","Puebla","Spain",4,5,"Belgium","Belgium win on penalties (4 - 5)",45000,0,0,"KIRSCHEN Siegfried (GER)","CODESAL MENDEZ Edgardo (MEX)","BRUMMEIER Horst (AUT)",714,421,"ESP","BEL","BEL",5
"408",1986,"22 Jun 1986 - 12:00","Quarter-finals","Estadio Azteca","Mexico City","Argentina",2,1,"England",NA,114580,0,0,"BENNACEUR Ali (TUN)","ULLOA MORERA Berny (CRC)","DOCZEEV Bogdan (BUL)",714,392,"ARG","ENG","ARG",2
"409",1986,"25 Jun 1986 - 12:00","Semi-finals","Jalisco","Guadalajara","France",0,2,"Germany FR",NA,45000,0,1,"AGNOLIN Luigi (ITA)","PETROVIC Zoran (SRB)","NEMETH Lajos (HUN)",3469,564,"FRA","GER","GER",2
"410",1986,"25 Jun 1986 - 16:00","Semi-finals","Estadio Azteca","Mexico City","Argentina",2,0,"Belgium",NA,114500,0,0,"MARQUEZ RAMIREZ Antonio (MEX)","MENDEZ MOLINA Romulo (GUA)","SILVA VALENTE Carlos Alberto (POR)",3469,388,"ARG","BEL","ARG",2
"411",1986,"28 Jun 1986 - 12:00","Match for third place","Cuauhtemoc","Puebla","France",4,2,"Belgium","France win after extra time",21000,0,0,"COURTNEY George (ENG)","SILVA ARCE Hernan (CHI)","AL SHARIF Jamal (SYR)",3468,422,"FRA","BEL","FRA",4
"412",1986,"29 Jun 1986 - 12:00","Final","Estadio Azteca","Mexico City","Argentina",3,2,"Germany FR",NA,114600,1,0,"ARPPI FILHO Romualdo (BRA)","FREDRIKSSON Erik (SWE)","ULLOA MORERA Berny (CRC)",3467,393,"ARG","GER","ARG",3
"413",1990,"08 Jun 1990 - 18:00","Group B","Giuseppe Meazza","Milan","Argentina",0,1,"Cameroon",NA,73780,0,0,"VAUTROT Michel (FRA)","MAURO Vincent (USA)","LISTKIEWICZ Michal (POL)",322,26,"ARG","CMR","CMR",1
